AgeGroup,Differentiation,Stemness
"Age[20,60)",0.147466839,0.095386117
"Age[20,60)",0.125298281,0.096862659
"Age[20,60)",0.176618002,0.130454976
"Age[20,60)",0.140940284,0.081865686
"Age[20,60)",0.13218924,0.057631681
"Age[20,60)",0.156171934,0.09934685
"Age[20,60)",0.131405164,0.079347802
"Age[20,60)",0.143872105,0.106897805
"Age[20,60)",0.138879847,0.118702103
"Age[20,60)",0.138992535,0.081255137
"Age[20,60)",0.138173591,0.073595951
"Age[20,60)",0.13310403,0.063791441
"Age[20,60)",0.172808117,0.107988914
"Age[20,60)",0.154036248,0.07489478
"Age[20,60)",0.144458419,0.083100581
"Age[20,60)",0.152812031,0.112610258
"Age[20,60)",0.150893778,0.085002636
"Age[20,60)",0.142167982,0.111009274
"Age[20,60)",0.168362918,0.128754898
"Age[20,60)",0.148236408,0.063811267
"Age[20,60)",0.143208131,0.099712068
"Age[20,60)",0.140801645,0.087325676
"Age[20,60)",0.139234932,0.099105236
"Age[20,60)",0.10465011,0.087246884
"Age[20,60)",0.146454763,0.106098181
"Age[20,60)",0.143534584,0.07905891
"Age[20,60)",0.171749309,0.117379884
"Age[20,60)",0.152116182,0.107056398
"Age[20,60)",0.146816139,0.094716844
"Age[20,60)",0.126596891,0.086524106
"Age[20,60)",0.144624601,0.096062047
"Age[20,60)",0.170314901,0.116422806
"Age[20,60)",0.132334082,0.083040006
"Age[20,60)",0.174004052,0.116971558
"Age[20,60)",0.133243024,0.084194458
"Age[20,60)",0.146727132,0.092748283
"Age[20,60)",0.132186561,0.077980085
"Age[20,60)",0.133998384,0.117350091
"Age[20,60)",0.152845479,0.094026414
"Age[20,60)",0.164015483,0.089913093
"Age[20,60)",0.152693012,0.09285769
"Age[20,60)",0.136479203,0.095999156
"Age[20,60)",0.157743667,0.08422862
"Age[20,60)",0.138438946,0.064455406
"Age[20,60)",0.139653432,0.096637828
"Age[20,60)",0.152378156,0.092364009
"Age[20,60)",0.133898833,0.090092729
"Age[20,60)",0.151992062,0.094919148
"Age[20,60)",0.153323354,0.090634943
"Age[20,60)",0.113760918,0.060073565
"Age[20,60)",0.132691899,0.089644044
"Age[20,60)",0.126792274,0.0593936
"Age[20,60)",0.131261567,0.070238405
"Age[20,60)",0.158931902,0.097460872
"Age[20,60)",0.148502028,0.096877798
"Age[20,60)",0.128075837,0.065891805
"Age[20,60)",0.172132289,0.127694505
"Age[20,60)",0.142775733,0.093560214
"Age[20,60)",0.132842868,0.066240486
"Age[20,60)",0.143044109,0.104013299
"Age[20,60)",0.139831266,0.08896437
"Age[20,60)",0.129108079,0.069290899
"Age[20,60)",0.168758342,0.116342399
"Age[20,60)",0.167068805,0.111054956
"Age[20,60)",0.129997184,0.08901772
"Age[20,60)",0.128771002,0.064333905
"Age[20,60)",0.143556796,0.08780346
"Age[20,60)",0.144143922,0.093779293
"Age[20,60)",0.141522917,0.108440785
"Age[20,60)",0.116492022,0.103219153
"Age[20,60)",0.1306925,0.072088164
"Age[20,60)",0.144453384,0.076627477
"Age[20,60)",0.135975727,0.081519781
"Age[20,60)",0.121987213,0.070698032
"Age[20,60)",0.104402055,0.079382568
"Age[20,60)",0.147858354,0.116970459
"Age[20,60)",0.16005865,0.092292877
"Age[20,60)",0.130308441,0.085686162
"Age[20,60)",0.124015107,0.092686067
"Age[20,60)",0.135868576,0.087382554
"Age[20,60)",0.121310483,0.086338764
"Age[20,60)",0.135104832,0.09590999
"Age[20,60)",0.139592365,0.072465372
"Age[20,60)",0.134959854,0.069518749
"Age[20,60)",0.154252279,0.103294732
"Age[20,60)",0.138139658,0.083751807
"Age[20,60)",0.14073419,0.094344309
"Age[20,60)",0.138658967,0.088848096
"Age[20,60)",0.148618863,0.063267998
"Age[20,60)",0.155869583,0.077751928
"Age[20,60)",0.150955155,0.068305279
"Age[20,60)",0.158387284,0.120457317
"Age[20,60)",0.149116955,0.098630892
"Age[20,60)",0.144129847,0.095940708
"Age[20,60)",0.136398369,0.073482692
"Age[20,60)",0.154969939,0.093410405
"Age[20,60)",0.151438723,0.09081543
"Age[20,60)",0.132771728,0.073951084
"Age[20,60)",0.138809694,0.095038937
"Age[20,60)",0.131438543,0.08934396
"Age[20,60)",0.163568332,0.112867936
"Age[20,60)",0.150174375,0.098963539
"Age[20,60)",0.132485422,0.082175914
"Age[20,60)",0.140262361,0.086193455
"Age[20,60)",0.133097928,0.082767783
"Age[20,60)",0.14007978,0.094346527
"Age[20,60)",0.126181219,0.080690072
"Age[20,60)",0.127171828,0.106203276
"Age[20,60)",0.129998623,0.090848381
"Age[20,60)",0.147531126,0.095705646
"Age[20,60)",0.1577408,0.106624742
"Age[20,60)",0.150153959,0.101913005
"Age[20,60)",0.145429639,0.102620154
"Age[20,60)",0.124282016,0.081864488
"Age[20,60)",0.148732249,0.104559629
"Age[20,60)",0.138116504,0.07660986
"Age[20,60)",0.115871964,0.088489291
"Age[20,60)",0.142307047,0.078892557
"Age[20,60)",0.124937866,0.074755076
"Age[20,60)",0.132816313,0.087440456
"Age[20,60)",0.121726764,0.072337692
"Age[20,60)",0.140192133,0.075719346
"Age[20,60)",0.151623316,0.0745244
"Age[20,60)",0.14412819,0.102714814
"Age[20,60)",0.170809073,0.107373956
"Age[20,60)",0.15457214,0.091415737
"Age[20,60)",0.129240456,0.061165721
"Age[20,60)",0.136856901,0.114304591
"Age[20,60)",0.128060229,0.081618857
"Age[20,60)",0.145019937,0.083001599
"Age[20,60)",0.13450039,0.053355484
"Age[20,60)",0.153679018,0.087613581
"Age[20,60)",0.175639102,0.127608532
"Age[20,60)",0.120082259,0.080483232
"Age[20,60)",0.134005547,0.075806315
"Age[20,60)",0.127360532,0.091000789
"Age[20,60)",0.16032789,0.095065185
"Age[20,60)",0.139899859,0.090901068
"Age[20,60)",0.143446556,0.080991057
"Age[20,60)",0.154637127,0.109057544
"Age[20,60)",0.140603576,0.082296814
"Age[20,60)",0.146390014,0.093537388
"Age[20,60)",0.151096007,0.117471684
"Age[20,60)",0.127257268,0.089533224
"Age[20,60)",0.123465807,0.08844218
"Age[20,60)",0.129889331,0.051025578
"Age[20,60)",0.135121844,0.093970505
"Age[20,60)",0.14105164,0.071648009
"Age[20,60)",0.140887141,0.083483348
"Age[20,60)",0.163703993,0.121787742
"Age[20,60)",0.130564572,0.078574441
"Age[20,60)",0.145560022,0.106860374
"Age[20,60)",0.140337725,0.087920228
"Age[20,60)",0.151751618,0.120817863
"Age[20,60)",0.165981062,0.112756038
"Age[20,60)",0.174603556,0.130648127
"Age[20,60)",0.129351276,0.065322023
"Age[20,60)",0.158002975,0.077504052
"Age[20,60)",0.142192188,0.066188508
"Age[20,60)",0.143714565,0.072819646
"Age[20,60)",0.135360524,0.103781234
"Age[20,60)",0.143038423,0.103748184
"Age[20,60)",0.13825309,0.086783032
"Age[20,60)",0.145195098,0.096032949
"Age[20,60)",0.137282723,0.081176476
"Age[20,60)",0.124611362,0.085416044
"Age[20,60)",0.147284932,0.115202187
"Age[20,60)",0.098130124,0.06014679
"Age[20,60)",0.147294285,0.086815283
"Age[20,60)",0.132677524,0.083161645
"Age[20,60)",0.13441687,0.073937651
"Age[20,60)",0.144790163,0.064406985
"Age[20,60)",0.125327368,0.074189081
"Age[20,60)",0.144753432,0.083320021
"Age[20,60)",0.147715127,0.089907653
"Age[20,60)",0.14693299,0.074507797
"Age[20,60)",0.112219357,0.084690462
"Age[20,60)",0.177034071,0.110786303
"Age[20,60)",0.13343066,0.077966095
"Age[20,60)",0.145058025,0.133460662
"Age[20,60)",0.163496975,0.068927151
"Age[20,60)",0.150141938,0.090459632
"Age[20,60)",0.145394174,0.130590314
"Age[20,60)",0.15338592,0.135881883
"Age[20,60)",0.160988575,0.090977465
"Age[20,60)",0.148834516,0.084856835
"Age[20,60)",0.132903373,0.055575017
"Age[20,60)",0.112902082,0.069014742
"Age[20,60)",0.104722216,0.081739697
"Age[20,60)",0.132637943,0.076144529
"Age[20,60)",0.136088958,0.08622307
"Age[20,60)",0.126439171,0.085333711
"Age[20,60)",0.143188411,0.095498932
"Age[20,60)",0.137084211,0.101153341
"Age[20,60)",0.121256316,0.072759539
"Age[20,60)",0.145372277,0.104653637
"Age[20,60)",0.150291758,0.092247285
"Age[20,60)",0.143615522,0.088239648
"Age[20,60)",0.130056707,0.102475356
"Age[20,60)",0.142715471,0.086448298
"Age[20,60)",0.142792248,0.078997483
"Age[20,60)",0.149735778,0.101231187
"Age[20,60)",0.132262668,0.093579126
"Age[20,60)",0.145872259,0.103349104
"Age[20,60)",0.139401934,0.084584508
"Age[20,60)",0.15067805,0.09983091
"Age[20,60)",0.162236135,0.134963932
"Age[20,60)",0.156809762,0.122069883
"Age[20,60)",0.144264727,0.090856709
"Age[20,60)",0.141963024,0.072869274
"Age[20,60)",0.153369555,0.109966274
"Age[20,60)",0.137515082,0.093418156
"Age[20,60)",0.151196811,0.130377967
"Age[20,60)",0.156008861,0.080809816
"Age[20,60)",0.141059207,0.096171999
"Age[20,60)",0.133193051,0.07245957
"Age[20,60)",0.152565731,0.05269164
"Age[20,60)",0.143335926,0.086442032
"Age[20,60)",0.135591387,0.077726333
"Age[20,60)",0.151626943,0.096680103
"Age[20,60)",0.160067228,0.096937344
"Age[20,60)",0.143201983,0.093581609
"Age[20,60)",0.129270135,0.069472032
"Age[20,60)",0.173077179,0.098830215
"Age[20,60)",0.145131082,0.117006907
"Age[20,60)",0.127322427,0.103290557
"Age[20,60)",0.108041419,0.072250257
"Age[20,60)",0.127358458,0.09637784
"Age[20,60)",0.14081491,0.073637693
"Age[20,60)",0.146107589,0.108581184
"Age[20,60)",0.12525948,0.077568153
"Age[20,60)",0.132436145,0.08416003
"Age[20,60)",0.13652041,0.098268652
"Age[20,60)",0.158551686,0.100826059
"Age[20,60)",0.118109394,0.065173396
"Age[20,60)",0.137769842,0.107512888
"Age[20,60)",0.139985175,0.085041066
"Age[20,60)",0.12551576,0.080583814
"Age[20,60)",0.135174263,0.072946495
"Age[20,60)",0.146150835,0.088649204
"Age[20,60)",0.141090993,0.088563089
"Age[20,60)",0.146885163,0.081811199
"Age[20,60)",0.137539665,0.095241931
"Age[20,60)",0.141747267,0.091628104
"Age[20,60)",0.131728582,0.064125058
"Age[20,60)",0.137612834,0.085919455
"Age[20,60)",0.113885859,0.087314812
"Age[20,60)",0.161584735,0.100706407
"Age[20,60)",0.13667377,0.112197865
"Age[20,60)",0.142620945,0.092921596
"Age[20,60)",0.160567595,0.109681574
"Age[20,60)",0.140225733,0.08251237
"Age[20,60)",0.150761578,0.094671201
"Age[20,60)",0.126297401,0.077063719
"Age[20,60)",0.147060394,0.106598273
"Age[20,60)",0.143213326,0.092819998
"Age[20,60)",0.144213017,0.078110954
"Age[20,60)",0.134845995,0.079858362
"Age[20,60)",0.120072253,0.057242242
"Age[20,60)",0.137291583,0.098260683
"Age[20,60)",0.140458218,0.10596185
"Age[20,60)",0.159016368,0.106909317
"Age[20,60)",0.138994875,0.081046648
"Age[20,60)",0.134449587,0.089992914
"Age[20,60)",0.149036873,0.089582465
"Age[20,60)",0.151074276,0.099628004
"Age[20,60)",0.123557161,0.088222221
"Age[20,60)",0.149575231,0.095834803
"Age[20,60)",0.130879893,0.084082032
"Age[20,60)",0.133784911,0.082177414
"Age[20,60)",0.146162356,0.099731831
"Age[20,60)",0.133196508,0.067430007
"Age[20,60)",0.120292905,0.056982862
"Age[20,60)",0.163650303,0.106981747
"Age[20,60)",0.168835957,0.112162078
"Age[20,60)",0.154711653,0.088364073
"Age[20,60)",0.146719036,0.096713881
"Age[20,60)",0.134731123,0.115103192
"Age[20,60)",0.135714862,0.098698285
"Age[20,60)",0.132890476,0.081274782
"Age[20,60)",0.146915391,0.103800169
"Age[20,60)",0.135214528,0.085876352
"Age[20,60)",0.148406207,0.10595579
"Age[20,60)",0.124866436,0.073038166
"Age[20,60)",0.152828214,0.087010913
"Age[20,60)",0.142872531,0.11087187
"Age[20,60)",0.129231978,0.076742184
"Age[20,60)",0.171127932,0.120269073
"Age[20,60)",0.147125976,0.070289515
"Age[20,60)",0.144992443,0.083238761
"Age[20,60)",0.114566347,0.072131491
"Age[20,60)",0.133147996,0.063994065
"Age[20,60)",0.159837995,0.104723595
"Age[20,60)",0.148196883,0.084454588
"Age[20,60)",0.146585715,0.103620184
"Age[20,60)",0.154612579,0.112480105
"Age[20,60)",0.138006966,0.09143149
"Age[20,60)",0.168273773,0.102385715
"Age[20,60)",0.107568767,0.068914051
"Age[20,60)",0.143970031,0.080884667
"Age[20,60)",0.134718278,0.089896794
"Age[20,60)",0.156449539,0.10892026
"Age[20,60)",0.140624006,0.076315746
"Age[20,60)",0.143919054,0.082904505
"Age[20,60)",0.144269789,0.102969696
"Age[20,60)",0.099132841,0.075931386
"Age[20,60)",0.162277262,0.076644315
"Age[20,60)",0.13069772,0.091385901
"Age[20,60)",0.159163832,0.100030624
"Age[20,60)",0.144466459,0.088439712
"Age[20,60)",0.132400038,0.077265175
"Age[20,60)",0.13689748,0.080581454
"Age[20,60)",0.141815344,0.090523372
"Age[20,60)",0.141102972,0.100487903
"Age[20,60)",0.154589818,0.080628385
"Age[20,60)",0.14333084,0.101417621
"Age[20,60)",0.134666192,0.065983242
"Age[20,60)",0.135758964,0.086472023
"Age[20,60)",0.139715924,0.071030684
"Age[20,60)",0.147576851,0.056273878
"Age[20,60)",0.149337041,0.086138127
"Age[20,60)",0.118753804,0.047524662
"Age[20,60)",0.158992059,0.078767505
"Age[20,60)",0.141021793,0.068997171
"Age[20,60)",0.126580861,0.067464214
"Age[20,60)",0.119222174,0.101741155
"Age[20,60)",0.157746488,0.106574413
"Age[20,60)",0.166331227,0.086409373
"Age[20,60)",0.108144491,0.068250978
"Age[20,60)",0.144767119,0.113998573
"Age[20,60)",0.139744217,0.089788832
"Age[20,60)",0.138702756,0.075799315
"Age[20,60)",0.160633783,0.096239398
"Age[20,60)",0.133898283,0.092402207
"Age[20,60)",0.147807794,0.082820978
"Age[20,60)",0.141485992,0.107462438
"Age[20,60)",0.132578356,0.096663156
"Age[20,60)",0.165570579,0.120778364
"Age[20,60)",0.14089734,0.133020798
"Age[20,60)",0.13249287,0.10484085
"Age[20,60)",0.152332352,0.105866158
"Age[20,60)",0.143022394,0.090325922
"Age[20,60)",0.122895068,0.080584993
"Age[20,60)",0.141521364,0.084429585
"Age[20,60)",0.170916564,0.117802456
"Age[20,60)",0.154550751,0.110648249
"Age[20,60)",0.146446561,0.066515045
"Age[20,60)",0.168366994,0.10416039
"Age[20,60)",0.151622545,0.093294225
"Age[20,60)",0.147116967,0.069554211
"Age[20,60)",0.156868446,0.096043342
"Age[20,60)",0.138204407,0.07720762
"Age[20,60)",0.150243365,0.084259282
"Age[20,60)",0.130380435,0.056043301
"Age[20,60)",0.157134545,0.097054291
"Age[20,60)",0.145063041,0.083069114
"Age[20,60)",0.115083004,0.082431929
"Age[20,60)",0.134557181,0.05781697
"Age[20,60)",0.140210126,0.094984648
"Age[20,60)",0.134273232,0.068764392
"Age[20,60)",0.124190037,0.084361506
"Age[20,60)",0.163592632,0.081743038
"Age[20,60)",0.159872494,0.077188926
"Age[20,60)",0.154596268,0.118916376
"Age[20,60)",0.172113746,0.103213248
"Age[20,60)",0.149308046,0.067078721
"Age[20,60)",0.1512545,0.095412786
"Age[20,60)",0.159479374,0.098512254
"Age[20,60)",0.142949332,0.104871396
"Age[20,60)",0.113739073,0.083773199
"Age[20,60)",0.151667095,0.117420584
"Age[20,60)",0.151905502,0.092600112
"Age[20,60)",0.147133088,0.075393881
"Age[20,60)",0.122751529,0.084272187
"Age[20,60)",0.155461736,0.101504203
"Age[20,60)",0.143501843,0.075300401
"Age[20,60)",0.166118081,0.090110633
"Age[20,60)",0.152440274,0.094648733
"Age[20,60)",0.144656416,0.089559062
"Age[20,60)",0.137838398,0.094617959
"Age[20,60)",0.120932453,0.079039973
"Age[20,60)",0.159654302,0.077105507
"Age[20,60)",0.145069058,0.099195589
"Age[20,60)",0.111561839,0.085809655
"Age[20,60)",0.164261454,0.132818932
"Age[20,60)",0.156938534,0.107409931
"Age[20,60)",0.134714189,0.090200509
"Age[20,60)",0.160419678,0.089149612
"Age[20,60)",0.152933761,0.111136578
"Age[20,60)",0.141012069,0.074896652
"Age[20,60)",0.136036547,0.043268799
"Age[20,60)",0.156301544,0.059364412
"Age[20,60)",0.128514905,0.079528176
"Age[20,60)",0.119887509,0.059922865
"Age[20,60)",0.138811221,0.090683282
"Age[20,60)",0.146068509,0.09308549
"Age[20,60)",0.171567157,0.10981176
"Age[20,60)",0.136081209,0.094056885
"Age[20,60)",0.151245832,0.085468851
"Age[20,60)",0.150706149,0.087457606
"Age[20,60)",0.158346655,0.107615748
"Age[20,60)",0.140521921,0.076037232
"Age[20,60)",0.131538979,0.11223189
"Age[20,60)",0.13961709,0.097259932
"Age[20,60)",0.162318146,0.079298178
"Age[20,60)",0.156846073,0.1019015
"Age[20,60)",0.15819828,0.099889692
"Age[20,60)",0.142979417,0.099517207
"Age[20,60)",0.130570698,0.099546434
"Age[20,60)",0.138710173,0.08598401
"Age[20,60)",0.134540587,0.100035263
"Age[20,60)",0.132888916,0.108050503
"Age[20,60)",0.161652522,0.115313828
"Age[20,60)",0.151554752,0.089578994
"Age[20,60)",0.162507551,0.112278854
"Age[20,60)",0.135061204,0.074203492
"Age[20,60)",0.148972894,0.080104537
"Age[20,60)",0.132468857,0.123174211
"Age[20,60)",0.130744062,0.104954541
"Age[20,60)",0.129600989,0.091396106
"Age[20,60)",0.120445137,0.100824941
"Age[20,60)",0.156934854,0.118320039
"Age[20,60)",0.143537265,0.109106721
"Age[20,60)",0.157338262,0.083186706
"Age[20,60)",0.137307254,0.084151749
"Age[20,60)",0.156754763,0.117368855
"Age[20,60)",0.124149123,0.096583753
"Age[20,60)",0.165105488,0.12849811
"Age[20,60)",0.152984291,0.091176468
"Age[20,60)",0.130357382,0.081314043
"Age[20,60)",0.12801052,0.092476131
"Age[20,60)",0.114668271,0.050739415
"Age[20,60)",0.128133455,0.064165513
"Age[20,60)",0.12011139,0.078451967
"Age[20,60)",0.143190097,0.086557244
"Age[20,60)",0.133469973,0.095521889
"Age[20,60)",0.157082306,0.099978607
"Age[20,60)",0.137221713,0.115607343
"Age[20,60)",0.130109745,0.10030296
"Age[20,60)",0.118522797,0.07333955
"Age[20,60)",0.135157886,0.098639995
"Age[20,60)",0.145102539,0.055896803
"Age[20,60)",0.145474395,0.07820624
"Age[20,60)",0.117443097,0.057219526
"Age[20,60)",0.115953467,0.066533024
"Age[20,60)",0.162787299,0.110486974
"Age[20,60)",0.147410885,0.085799169
"Age[20,60)",0.133980097,0.08679413
"Age[20,60)",0.134876421,0.086397119
"Age[20,60)",0.1392806,0.098577214
"Age[20,60)",0.155110494,0.11142086
"Age[20,60)",0.149361258,0.104776018
"Age[20,60)",0.175473894,0.112139482
"Age[20,60)",0.159718325,0.118038567
"Age[20,60)",0.136759592,0.092371428
"Age[20,60)",0.165866156,0.106680196
"Age[20,60)",0.132789356,0.09332414
"Age[20,60)",0.131858622,0.069407581
"Age[20,60)",0.127362051,0.081112208
"Age[20,60)",0.141526665,0.06618471
"Age[20,60)",0.128655789,0.090580518
"Age[20,60)",0.155428069,0.084174093
"Age[20,60)",0.13491359,0.057292444
"Age[20,60)",0.101035071,0.075237402
"Age[20,60)",0.158504237,0.10057468
"Age[20,60)",0.146413079,0.094738581
"Age[20,60)",0.142658808,0.081548133
"Age[20,60)",0.140483181,0.096690346
"Age[20,60)",0.150084865,0.115598527
"Age[20,60)",0.114294192,0.084873211
"Age[20,60)",0.148874358,0.077151374
"Age[20,60)",0.125079365,0.088229185
"Age[20,60)",0.11817711,0.086301113
"Age[20,60)",0.148004172,0.096410077
"Age[20,60)",0.14873582,0.085426576
"Age[20,60)",0.157373997,0.084867809
"Age[20,60)",0.143873615,0.080007623
"Age[20,60)",0.110580144,0.069810363
"Age[20,60)",0.132116577,0.079791166
"Age[20,60)",0.15080069,0.094588903
"Age[20,60)",0.155594581,0.100421128
"Age[20,60)",0.145268029,0.053817964
"Age[20,60)",0.143210076,0.101840933
"Age[20,60)",0.155157286,0.098642443
"Age[20,60)",0.162438856,0.101794839
"Age[20,60)",0.158623657,0.108473242
"Age[20,60)",0.160603731,0.102238712
"Age[20,60)",0.136528581,0.094777609
"Age[20,60)",0.146291353,0.092715958
"Age[20,60)",0.116592562,0.077183835
"Age[20,60)",0.169497549,0.111067324
"Age[20,60)",0.139127712,0.083233203
"Age[20,60)",0.132021744,0.098785586
"Age[20,60)",0.139506542,0.078161552
"Age[20,60)",0.150091731,0.075522397
"Age[20,60)",0.149233244,0.102347468
"Age[20,60)",0.138678306,0.086806965
"Age[20,60)",0.13883786,0.112185298
"Age[20,60)",0.129784,0.085576632
"Age[20,60)",0.13386778,0.098660082
"Age[20,60)",0.12222277,0.059764895
"Age[20,60)",0.138570458,0.076427198
"Age[20,60)",0.135101845,0.09501502
"Age[20,60)",0.144152157,0.079220498
"Age[20,60)",0.146314615,0.08694404
"Age[20,60)",0.134023899,0.099355191
"Age[20,60)",0.152372494,0.106202033
"Age[20,60)",0.14454159,0.068028763
"Age[20,60)",0.154613345,0.096362633
"Age[20,60)",0.154032103,0.11079001
"Age[20,60)",0.133716795,0.100435357
"Age[20,60)",0.121226183,0.092058764
"Age[20,60)",0.154925625,0.085696826
"Age[20,60)",0.145097819,0.086856295
"Age[20,60)",0.163369331,0.113535571
"Age[20,60)",0.115332393,0.065228916
"Age[20,60)",0.134858583,0.103585636
"Age[20,60)",0.134161753,0.083423705
"Age[20,60)",0.12472551,0.040486567
"Age[20,60)",0.160425126,0.106287683
"Age[20,60)",0.14792743,0.079619912
"Age[20,60)",0.153694397,0.111579887
"Age[20,60)",0.164684097,0.108647585
"Age[20,60)",0.173792164,0.122721353
"Age[20,60)",0.132920493,0.084806864
"Age[20,60)",0.113631294,0.101879162
"Age[20,60)",0.161596812,0.120009614
