AgeGroup,Overexpressed,Underexpressed
"Age[60,90)",0.119720687,0.115902376
"Age[60,90)",0.146611622,0.080110722
"Age[60,90)",0.065986785,0.067182826
"Age[60,90)",0.094275384,0.054302792
"Age[60,90)",0.106782496,0.056344264
"Age[60,90)",0.086538635,0.119900043
"Age[60,90)",0.164168098,0.079762535
"Age[60,90)",0.199444234,0.017775789
"Age[60,90)",0.122840857,0.070585146
"Age[60,90)",0.096123139,0.058606184
"Age[60,90)",0.123551889,0.052958125
"Age[60,90)",0.110431563,0.08606688
"Age[60,90)",0.161247249,0.094453312
"Age[60,90)",0.127590774,0.104957736
"Age[60,90)",0.185554637,0.061557008
"Age[60,90)",0.162278043,0.021409975
"Age[60,90)",0.112388234,0.135280121
"Age[60,90)",0.091251613,0.067186234
"Age[60,90)",0.107154884,0.054826096
"Age[60,90)",0.128690413,0.065993114
"Age[60,90)",0.144971782,0.07261766
"Age[60,90)",0.143834102,0.047803858
"Age[60,90)",0.104731167,0.102853089
"Age[60,90)",0.137254613,0.08395401
"Age[60,90)",0.093461492,0.090653519
"Age[60,90)",0.16217524,0.073607951
"Age[60,90)",0.16646837,0.033427815
"Age[60,90)",0.120990371,0.045593302
"Age[60,90)",0.152552289,0.073017184
"Age[60,90)",0.166138604,-0.025266263
"Age[60,90)",0.102535818,0.073104128
"Age[60,90)",0.083216963,0.04499181
"Age[60,90)",0.0703164,0.077447484
"Age[60,90)",0.113848238,0.102550298
"Age[60,90)",0.108027265,0.087402109
"Age[60,90)",0.133726182,0.076055581
"Age[60,90)",0.123989882,0.052191117
"Age[60,90)",0.089046735,0.076614416
"Age[60,90)",0.148216983,0.072641471
"Age[60,90)",0.076932499,0.060523184
"Age[60,90)",0.146880589,0.055549022
"Age[60,90)",0.082564018,0.045516485
"Age[60,90)",0.157579994,0.065776684
"Age[60,90)",0.143452025,0.033358443
"Age[60,90)",0.140098979,0.114564801
"Age[60,90)",0.098143482,0.077150287
"Age[60,90)",0.178678023,0.022524673
"Age[60,90)",0.119122462,0.041304119
"Age[60,90)",0.106163537,0.102475817
"Age[60,90)",0.192138485,0.051483186
"Age[60,90)",0.147909961,0.06955083
"Age[60,90)",0.171094218,0.00607214
"Age[60,90)",0.135372242,0.094360358
"Age[60,90)",0.08556591,0.099457385
"Age[60,90)",0.170944142,0.085754352
"Age[60,90)",0.123571732,0.058693429
"Age[60,90)",0.182665527,0.03981243
"Age[60,90)",0.098535667,0.110763379
"Age[60,90)",0.182052098,0.070047193
"Age[60,90)",0.107635667,0.113120609
"Age[60,90)",0.159048801,0.075268168
"Age[60,90)",0.172375798,0.067225815
"Age[60,90)",0.171682724,0.049765549
"Age[60,90)",0.153977544,0.081690693
"Age[60,90)",0.04261439,0.052376577
"Age[60,90)",0.183857073,0.022110065
"Age[60,90)",0.07766266,0.109578797
"Age[60,90)",0.120405363,0.006665596
"Age[60,90)",0.11208447,0.107186553
"Age[60,90)",0.101259482,0.058043838
"Age[60,90)",0.110532957,0.086749426
"Age[60,90)",0.079795099,0.051665316
"Age[60,90)",0.087025596,0.049190343
"Age[60,90)",0.155212042,0.087091155
"Age[60,90)",0.096628362,0.10395039
"Age[60,90)",0.175540486,0.053494191
"Age[60,90)",0.174500204,0.049320053
"Age[60,90)",0.177921021,0.117883959
"Age[60,90)",0.123216947,0.036546748
"Age[60,90)",0.146999327,0.0964768
"Age[60,90)",0.151078114,0.068926476
"Age[60,90)",0.149165665,0.048810997
"Age[60,90)",0.063276521,0.084222497
"Age[60,90)",0.085500198,0.026638797
"Age[60,90)",0.186535464,0.087971978
"Age[60,90)",0.169076676,0.046235177
"Age[60,90)",0.14097527,0.062276662
"Age[60,90)",0.164288345,0.042917656
"Age[60,90)",0.176405327,0.034738071
"Age[60,90)",0.106969375,0.091849723
"Age[60,90)",0.116226024,0.025412787
"Age[60,90)",0.131727934,0.027483454
"Age[60,90)",0.198402124,0.072001082
"Age[60,90)",0.079203418,0.067935003
"Age[60,90)",0.084037525,0.113237616
"Age[60,90)",0.142701346,0.060533396
"Age[60,90)",0.098900232,0.074613552
"Age[60,90)",0.190810379,0.072625754
"Age[60,90)",0.132692048,0.047537069
"Age[60,90)",0.120938009,0.084484276
"Age[60,90)",0.072910894,0.079235104
"Age[60,90)",0.11747837,0.045155491
"Age[60,90)",0.11410575,0.079445204
"Age[60,90)",0.150650397,0.057594479
"Age[60,90)",0.097017461,0.081894871
"Age[60,90)",0.12365483,0.01651035
"Age[60,90)",0.107679181,0.038567831
"Age[60,90)",0.092752546,0.120784059
"Age[60,90)",0.095326847,0.060004415
"Age[60,90)",-0.012044195,0.1289777
"Age[60,90)",0.120388379,0.088955433
"Age[60,90)",0.127166812,0.037450776
"Age[60,90)",0.200201518,0.066063944
"Age[60,90)",0.114440303,0.093285072
"Age[60,90)",0.155441853,0.05201659
"Age[60,90)",0.185272131,0.090225937
"Age[60,90)",0.098966881,0.040423754
"Age[60,90)",0.208940717,0.008549979
"Age[60,90)",0.15455964,0.053725617
"Age[60,90)",0.139647767,0.064900874
"Age[60,90)",0.124105784,0.074037052
"Age[60,90)",0.158363391,0.062133342
"Age[60,90)",0.148514619,0.055657673
"Age[60,90)",0.128623974,0.038322972
"Age[60,90)",0.137855513,0.006485723
"Age[60,90)",0.206463725,0.043744138
"Age[60,90)",0.141842548,0.068410604
"Age[60,90)",0.126097628,0.023824133
"Age[60,90)",0.103958623,0.005250366
"Age[60,90)",0.130845061,0.043142366
"Age[60,90)",0.07413967,0.092476088
"Age[60,90)",0.092759073,0.106144698
"Age[60,90)",0.135608452,0.075692453
"Age[60,90)",0.142187224,-0.004687819
"Age[60,90)",0.125867693,0.037917099
"Age[60,90)",0.141079891,0.04384627
"Age[60,90)",0.090332802,0.059747729
"Age[60,90)",0.120227306,0.04655079
"Age[60,90)",0.153077518,0.069300503
"Age[60,90)",0.115149776,0.08105049
"Age[60,90)",0.15397971,0.048096328
"Age[60,90)",0.112348089,0.079697835
"Age[60,90)",0.134379983,0.092701332
"Age[60,90)",0.127344442,0.050020451
"Age[60,90)",0.06692372,0.063637874
"Age[60,90)",0.112615973,0.005277165
"Age[60,90)",0.134893234,0.07124257
"Age[60,90)",0.163632724,0.080504606
"Age[60,90)",0.159612862,0.091523649
"Age[60,90)",0.147980081,0.073544612
"Age[60,90)",0.174642544,0.051026652
"Age[60,90)",0.203707973,0.049900387
"Age[60,90)",0.115272964,0.073061797
"Age[60,90)",0.128305286,0.06708233
"Age[60,90)",0.143870575,0.061937774
"Age[60,90)",0.176325536,0.008128739
"Age[60,90)",0.190714095,0.047914395
"Age[60,90)",0.157128971,0.087960407
"Age[60,90)",0.181971367,0.040188249
"Age[60,90)",0.109338265,0.079738759
"Age[60,90)",0.185249323,0.043678081
"Age[60,90)",0.202764138,0.045091722
"Age[60,90)",0.119393811,0.06372873
"Age[60,90)",0.047701699,0.11178383
"Age[60,90)",0.166663008,0.092536119
"Age[60,90)",0.177545332,0.026890332
"Age[60,90)",0.189912285,-0.007930824
"Age[60,90)",0.092043092,0.052736998
"Age[60,90)",0.118664335,0.076922241
"Age[60,90)",0.101960204,0.070017195
"Age[60,90)",0.230999789,0.024210664
"Age[60,90)",0.112434628,0.023104461
"Age[60,90)",0.093225707,0.06335011
"Age[60,90)",0.149549242,0.069779216
"Age[60,90)",0.13134353,0.04106491
"Age[60,90)",0.112422841,0.041320199
"Age[60,90)",0.129936488,0.052507793
"Age[60,90)",0.185730258,0.039073479
"Age[60,90)",0.090912787,0.076218593
"Age[60,90)",0.130666177,0.055498044
"Age[60,90)",0.136921554,0.061945785
"Age[60,90)",0.117107781,0.077781771
"Age[60,90)",0.125864473,0.09843888
"Age[60,90)",0.150261087,0.092373566
"Age[60,90)",0.127890313,0.095950793
"Age[60,90)",0.143179681,0.060024742
"Age[60,90)",0.154579703,0.055887247
"Age[60,90)",0.185764575,0.034933113
"Age[60,90)",0.076554617,0.092335815
"Age[60,90)",0.091852222,0.038381722
"Age[60,90)",0.178641649,0.055542958
"Age[60,90)",0.177823492,0.046697059
"Age[60,90)",0.111835971,0.113554536
"Age[60,90)",0.127475791,0.051334524
"Age[60,90)",0.10696079,0.087511892
"Age[60,90)",0.104766162,0.139718666
"Age[60,90)",0.189854477,0.086609405
"Age[60,90)",0.137408875,0.004667567
"Age[60,90)",0.118906249,0.128965072
"Age[60,90)",0.099789253,0.083497193
"Age[60,90)",0.115687321,0.107110153
"Age[60,90)",0.143485834,0.093060823
"Age[60,90)",0.164543331,0.059869452
"Age[60,90)",0.149616015,0.038889087
"Age[60,90)",0.055227809,0.067624628
"Age[60,90)",0.108748892,0.091412966
"Age[60,90)",0.196865856,0.037591643
"Age[60,90)",0.181234871,0.070247171
"Age[60,90)",0.100831906,0.062322976
"Age[60,90)",0.091431857,0.101119525
"Age[60,90)",0.147651589,0.109933533
"Age[60,90)",0.153195768,0.046046991
"Age[60,90)",0.160513316,0.059693448
"Age[60,90)",0.126245371,0.068148033
"Age[60,90)",0.139569014,0.042320161
"Age[60,90)",0.108016056,0.024819819
"Age[60,90)",0.110557932,0.078772765
"Age[60,90)",0.085851659,0.024359202
"Age[60,90)",0.100268227,0.094848123
"Age[60,90)",0.15497301,0.055418587
"Age[60,90)",0.103950925,0.110636929
"Age[60,90)",0.181005953,0.059597105
"Age[60,90)",0.097434623,0.023112768
"Age[60,90)",0.155222896,0.060996777
"Age[60,90)",0.060357231,0.160667022
"Age[60,90)",0.11777746,0.106350581
"Age[60,90)",0.163875681,0.068342498
"Age[60,90)",0.155229695,0.081604891
"Age[60,90)",0.138245957,0.077257249
"Age[60,90)",0.0892842,0.046654911
"Age[60,90)",0.196465348,0.086320129
"Age[60,90)",0.203885463,0.050411273
"Age[60,90)",0.159579908,0.097773582
"Age[60,90)",0.114645977,0.056975049
"Age[60,90)",0.164315786,0.057910781
"Age[60,90)",0.13273877,0.088515949
"Age[60,90)",0.145768918,0.061437287
"Age[60,90)",0.103559626,0.062420113
"Age[60,90)",0.200345561,0.083513301
"Age[60,90)",0.123971122,0.062642944
"Age[60,90)",0.161742545,0.046557411
"Age[60,90)",0.153477779,0.02613072
"Age[60,90)",0.087549784,0.066183795
"Age[60,90)",0.190611827,0.05184081
"Age[60,90)",0.098935679,0.086584415
"Age[60,90)",0.124645891,0.022568214
"Age[60,90)",0.120016327,0.064120822
"Age[60,90)",0.185760957,0.041103367
"Age[60,90)",0.144344643,0.057437218
"Age[60,90)",0.144616717,0.070638193
"Age[60,90)",0.085013893,0.10517126
"Age[60,90)",0.142583006,0.049740838
"Age[60,90)",0.152811044,0.091256863
"Age[60,90)",0.155025615,0.057947958
"Age[60,90)",0.117957479,0.038377439
"Age[60,90)",0.123273412,0.072287601
"Age[60,90)",0.162282824,0.046403448
"Age[60,90)",0.129491245,0.056535243
"Age[60,90)",0.133651142,0.073399724
"Age[60,90)",0.058177893,0.094046391
"Age[60,90)",0.181403098,0.041133247
"Age[60,90)",0.161172652,0.055005203
"Age[60,90)",0.157256318,0.053846427
"Age[60,90)",0.188229159,0.038332567
"Age[60,90)",0.150006863,0.067790058
"Age[60,90)",0.16614243,0.022988735
"Age[60,90)",0.08618896,0.086172644
"Age[60,90)",0.122650594,0.081982335
"Age[60,90)",0.162384651,0.055012883
"Age[60,90)",0.1328346,0.060265483
"Age[60,90)",0.183401577,0.051263079
"Age[60,90)",0.135193748,0.081993347
"Age[60,90)",0.140081698,0.045573862
"Age[60,90)",0.056144221,0.063004632
"Age[60,90)",0.172223501,0.08844812
"Age[60,90)",0.146055408,0.085581326
"Age[60,90)",0.178697366,0.007416501
"Age[60,90)",0.113251413,0.096384713
"Age[60,90)",0.16768234,0.083269571
"Age[60,90)",0.108078217,0.114655432
"Age[60,90)",0.198182511,0.042039998
"Age[60,90)",0.152751515,0.03690529
"Age[60,90)",0.132387566,0.054792286
"Age[60,90)",0.106756169,0.079051072
"Age[60,90)",0.100787797,0.119572703
"Age[60,90)",0.112113829,0.105182815
"Age[60,90)",0.195047838,-0.007528406
"Age[60,90)",0.144676934,0.07503752
"Age[60,90)",0.141675516,0.100826126
"Age[60,90)",0.170901155,0.045487899
"Age[60,90)",0.134938459,-0.005445125
"Age[60,90)",0.158907018,0.043422115
"Age[60,90)",0.152507013,0.089486398
"Age[60,90)",0.134576394,0.131189804
"Age[60,90)",0.176900084,0.042111128
"Age[60,90)",0.147538791,0.012002756
"Age[60,90)",0.093816606,0.072916797
"Age[60,90)",0.104794653,0.066627316
"Age[60,90)",0.150905288,0.05474437
"Age[60,90)",0.176421262,0.069511997
"Age[60,90)",0.05386102,0.080211693
"Age[60,90)",0.155715788,0.044741166
"Age[60,90)",0.125545148,0.071617243
"Age[60,90)",0.108914921,0.066379367
"Age[60,90)",0.090369889,0.068286209
"Age[60,90)",0.098869267,0.090116052
"Age[60,90)",0.158585778,0.063269106
"Age[60,90)",0.121505838,0.063591816
"Age[60,90)",0.189087016,0.034699672
"Age[60,90)",0.080820729,0.1304295
"Age[60,90)",0.11972313,0.065825157
"Age[60,90)",0.098165098,0.084763852
"Age[60,90)",0.087238856,0.097562831
"Age[60,90)",0.129590366,0.065564447
"Age[60,90)",0.180118725,0.067794844
"Age[60,90)",0.181442933,0.117066281
"Age[60,90)",0.175736427,0.066586935
"Age[60,90)",0.080822545,0.031363154
"Age[60,90)",0.109453325,0.081850027
"Age[60,90)",0.105200437,0.036773425
"Age[60,90)",0.172286272,0.053017499
"Age[60,90)",0.138040385,0.075499754
"Age[60,90)",0.13201688,0.022159857
"Age[60,90)",0.154823231,0.009720774
"Age[60,90)",0.086023081,0.128325345
"Age[60,90)",0.106869029,0.095935069
"Age[60,90)",0.172822011,0.098035809
"Age[60,90)",0.104471461,0.082009676
"Age[60,90)",0.107230165,0.11326455
"Age[60,90)",0.145799172,0.086922761
"Age[60,90)",0.0884897,0.112941245
"Age[60,90)",0.114461356,0.041026214
"Age[60,90)",0.223855465,0.05807725
"Age[60,90)",0.156888692,0.068710322
"Age[60,90)",0.129658895,0.077406587
"Age[60,90)",0.176019238,0.053638642
"Age[60,90)",0.098219487,0.082788023
"Age[60,90)",0.136134694,0.07937449
"Age[60,90)",0.137973067,0.057295533
"Age[60,90)",0.102473582,0.08354399
"Age[60,90)",0.157155858,0.042364826
"Age[60,90)",0.124832485,0.048562709
"Age[60,90)",0.157110472,0.048762401
"Age[60,90)",0.142874469,0.09017619
"Age[60,90)",0.200204007,0.030263163
"Age[60,90)",0.049264636,0.072907403
"Age[60,90)",0.108162197,0.033668075
"Age[60,90)",0.145915717,0.079405355
"Age[60,90)",0.170021545,0.066251878
"Age[60,90)",0.110518372,0.055950998
"Age[60,90)",0.087450153,0.123907761
"Age[60,90)",0.132875988,0.056295779
"Age[60,90)",0.106504469,0.044255915
"Age[60,90)",0.128301899,0.078570199
"Age[60,90)",0.105296889,0.076583553
"Age[60,90)",0.127235788,0.084606266
"Age[60,90)",0.101975572,0.12391726
"Age[60,90)",0.155665158,0.058262422
"Age[60,90)",0.113681983,0.138694291
"Age[60,90)",0.150062416,0.060998934
"Age[60,90)",0.188906704,0.072691548
"Age[60,90)",0.08590038,0.083740318
"Age[60,90)",0.128443755,0.103310008
"Age[60,90)",0.13862799,0.068366614
"Age[60,90)",0.206590334,0.065586266
"Age[60,90)",0.087671273,0.03911619
"Age[60,90)",0.058860103,0.140889338
"Age[60,90)",0.186304023,0.05046667
"Age[60,90)",0.138142992,0.046727824
"Age[60,90)",0.147156928,0.058726347
"Age[60,90)",0.148723527,0.070047946
"Age[60,90)",0.148137795,0.066794605
"Age[60,90)",0.158660138,0.080013372
"Age[60,90)",0.133809088,0.068883358
"Age[60,90)",0.113676534,0.099269061
"Age[60,90)",0.073281325,0.099548271
"Age[60,90)",0.179460867,0.074927754
"Age[60,90)",0.079992406,0.053727583
"Age[60,90)",0.144824482,0.091974343
"Age[60,90)",0.1344873,0.066583438
"Age[60,90)",0.151291791,0.011234078
"Age[60,90)",0.124362888,0.036570528
"Age[60,90)",0.163193268,0.077672805
"Age[60,90)",0.176236812,0.050505364
"Age[60,90)",0.081945711,0.079820776
"Age[60,90)",0.138734817,0.048186339
"Age[60,90)",0.12872695,0.063697434
"Age[60,90)",0.138533414,0.091700789
"Age[60,90)",0.171826378,0.048491938
"Age[60,90)",0.214581131,0.065428539
"Age[60,90)",0.075097761,0.111355188
"Age[60,90)",0.172076969,0.052330072
"Age[60,90)",0.127378443,0.114209533
"Age[60,90)",0.117617206,0.074461184
"Age[60,90)",0.100669155,0.043634316
"Age[60,90)",0.130134088,0.097526377
"Age[60,90)",0.116979097,0.086454298
"Age[60,90)",0.169702256,0.024503508
"Age[60,90)",0.113002588,0.073909398
"Age[60,90)",0.091961722,0.073263501
"Age[60,90)",0.091220351,0.031038164
"Age[60,90)",0.121907826,0.070450155
"Age[60,90)",0.067670212,0.08658385
"Age[60,90)",0.106858658,0.093221184
"Age[60,90)",0.155752947,0.058132589
"Age[60,90)",0.049312117,0.085708937
"Age[60,90)",0.143003207,0.032276095
"Age[60,90)",0.089378114,0.072107672
"Age[60,90)",0.156221322,0.007459134
"Age[60,90)",0.142344617,0.043179788
"Age[60,90)",0.104648097,0.056117549
"Age[60,90)",0.120231376,0.102772444
"Age[60,90)",0.173049795,0.053380682
"Age[60,90)",0.204195484,0.062423919
"Age[60,90)",0.149478255,0.068048899
"Age[60,90)",0.149615558,0.031185668
"Age[60,90)",0.156374411,0.046696553
"Age[60,90)",0.128361122,0.076763804
"Age[60,90)",0.149804361,0.07648624
"Age[60,90)",0.152652073,0.059555103
"Age[60,90)",0.078447,0.030258191
"Age[60,90)",0.093292253,0.064161295
"Age[60,90)",0.085518418,0.07044193
"Age[60,90)",0.160929131,0.018820986
"Age[60,90)",0.10445582,0.091680558
"Age[60,90)",0.095754866,0.084297203
"Age[60,90)",0.175029168,0.060813673
"Age[60,90)",0.107434653,0.057186281
"Age[60,90)",0.124500199,0.062136932
"Age[60,90)",0.197917792,0.070433428
"Age[60,90)",0.162992749,0.04193736
"Age[60,90)",0.094335374,0.099532155
"Age[60,90)",0.010142395,0.109171715
"Age[60,90)",0.160224203,0.004115404
"Age[60,90)",0.077197876,0.091940983
"Age[60,90)",0.081599274,0.131061447
"Age[60,90)",0.125136216,0.069586415
"Age[60,90)",0.16304476,0.053709033
"Age[60,90)",0.156614875,0.060754583
"Age[60,90)",0.113641123,0.073733484
"Age[60,90)",0.098481985,0.083665683
"Age[60,90)",0.135137649,0.047032129
"Age[60,90)",0.103645951,0.010448083
"Age[60,90)",0.100995855,0.108863521
"Age[60,90)",0.194263933,0.073852114
"Age[60,90)",0.179758463,0.090667609
"Age[60,90)",0.195943082,0.093239375
"Age[60,90)",0.122177881,0.053482962
"Age[60,90)",0.174218483,0.04461914
"Age[60,90)",0.120956262,0.062834285
"Age[60,90)",0.191690152,0.008588202
"Age[60,90)",0.134603076,0.024564799
"Age[60,90)",0.111316989,0.091397746
"Age[60,90)",0.125482787,0.039173128
"Age[60,90)",0.162523328,0.054027909
"Age[60,90)",0.164645279,0.053801018
"Age[60,90)",0.135252174,0.083412972
"Age[60,90)",0.170719336,0.078059935
"Age[60,90)",0.141768093,0.121175107
"Age[60,90)",0.127247634,0.066537474
"Age[60,90)",0.143353588,0.032940526
"Age[60,90)",0.065160517,0.055028131
"Age[60,90)",0.160428492,0.092355123
"Age[60,90)",0.082331055,0.111439888
"Age[60,90)",0.091049025,0.070973575
"Age[60,90)",0.225299815,0.02275436
"Age[60,90)",0.152471751,0.08760119
"Age[60,90)",0.146128492,0.071512591
"Age[60,90)",0.100014346,0.109027496
"Age[60,90)",0.08031001,0.10848085
"Age[60,90)",0.168172189,0.069619705
"Age[60,90)",0.110644862,0.089190451
"Age[60,90)",0.134096252,0.052034943
"Age[60,90)",0.112143142,0.030437272
"Age[60,90)",0.103082544,0.058969907
"Age[60,90)",0.132754265,0.036021631
"Age[60,90)",0.108112372,0.088861588
"Age[60,90)",0.139056709,0.108383728
"Age[60,90)",0.187437796,0.000349456
"Age[60,90)",0.168543073,0.054533372
"Age[60,90)",0.110932376,0.054700182
"Age[60,90)",0.12514481,0.051761941
"Age[60,90)",0.104686588,0.033719885
"Age[60,90)",0.156501815,0.081598455
"Age[60,90)",0.115972451,0.066211921
"Age[60,90)",0.13266064,0.051249282
"Age[60,90)",0.169436786,0.029120331
"Age[60,90)",0.087589747,0.050410109
"Age[60,90)",0.149542273,0.055542286
"Age[60,90)",0.174347708,0.067152674
"Age[60,90)",0.074025243,0.105074438
"Age[60,90)",0.15521597,0.044366192
"Age[60,90)",0.097217913,0.112435271
"Age[60,90)",0.132250156,0.080935227
"Age[60,90)",0.211638557,0.073142143
"Age[60,90)",0.101875486,0.013529371
"Age[60,90)",0.102021292,0.099595028
"Age[60,90)",0.089838165,0.05068992
"Age[60,90)",0.165231081,0.05875771
"Age[60,90)",0.175809814,0.060983668
"Age[60,90)",0.103945754,0.034734606
"Age[60,90)",0.189804532,0.039352998
"Age[60,90)",0.189624354,0.001375986
"Age[60,90)",0.178674505,0.014558838
"Age[60,90)",0.178707684,0.057905307
"Age[60,90)",0.130387331,0.047003819
"Age[60,90)",0.128550021,0.058392538
"Age[60,90)",0.138531996,0.074598628
"Age[60,90)",0.157286325,0.051123038
"Age[60,90)",0.113604355,0.032641982
"Age[60,90)",0.10640759,0.086377754
"Age[60,90)",0.132685466,0.075663233
"Age[60,90)",0.118055813,0.092875091
"Age[60,90)",0.140116151,0.059834947
"Age[60,90)",0.094102738,0.083350063
"Age[60,90)",0.137313282,0.077727969
"Age[60,90)",0.067453974,0.109370611
"Age[60,90)",0.08924066,0.093364026
"Age[60,90)",0.125926389,0.101426435
"Age[60,90)",0.146116763,0.063603026
"Age[60,90)",0.170262577,0.060898311
"Age[60,90)",0.109161683,0.064968766
"Age[60,90)",0.143128337,0.083501984
"Age[60,90)",0.110663246,0.091234443
"Age[60,90)",0.085367012,0.109412078
"Age[60,90)",0.102776369,0.074174558
